ticker,symbol,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume,gap,roll
WDO,WDO$N,M1,2025-08-06 10:02:00,1754474520,5521.5,5526.5,5521.0,5525.5,6221,1,18831,,False
WDO,WDO$N,M1,2025-08-06 10:03:00,1754474580,5525.5,5526.0,5522.5,5523.0,2782,1,14239,0.0,False
WDO,WDO$N,M1,2025-08-06 10:04:00,1754474640,5523.5,5526.5,5522.0,5525.5,1969,1,7843,0.5,False
WDO,WDO$N,M1,2025-08-06 10:05:00,1754474700,5526.0,5526.0,5522.5,5523.5,1851,1,8701,0.5,False
WDO,WDO$N,M1,2025-08-06 10:06:00,1754474760,5523.0,5524.0,5521.0,5522.0,3340,1,16785,-0.5,False
WDO,WDO$N,M1,2025-08-06 10:07:00,1754474820,5522.0,5522.5,5520.0,5522.0,2037,1,8280,0.0,False
WDO,WDO$N,M1,2025-08-06 10:08:00,1754474880,5522.0,5522.0,5520.0,5521.5,2032,1,10573,0.0,False
WDO,WDO$N,M1,2025-08-06 10:09:00,1754474940,5521.0,5522.5,5519.5,5522.0,1784,1,6465,-0.5,False
WDO,WDO$N,M1,2025-08-06 10:10:00,1754475000,5522.0,5523.5,5521.5,5521.5,1140,1,4189,0.0,False
WDO,WDO$N,M1,2025-08-06 10:11:00,1754475060,5521.5,5524.0,5520.5,5522.0,1928,1,8561,0.0,False
WDO,WDO$N,M1,2025-08-06 10:12:00,1754475120,5522.0,5522.5,5520.5,5520.5,980,1,3905,0.0,False
WDO,WDO$N,M1,2025-08-06 10:13:00,1754475180,5521.0,5522.5,5520.5,5521.5,803,1,3219,0.5,False
WDO,WDO$N,M1,2025-08-06 10:14:00,1754475240,5521.0,5522.0,5518.0,5518.0,4669,1,16935,-0.5,False
WDO,WDO$N,M1,2025-08-06 10:15:00,1754475300,5518.0,5520.0,5517.5,5519.0,3167,1,11697,0.0,False
WDO,WDO$N,M1,2025-08-06 10:16:00,1754475360,5519.5,5520.0,5518.5,5519.5,1562,1,5395,0.5,False
WDO,WDO$N,M1,2025-08-06 10:17:00,1754475420,5519.0,5519.5,5516.0,5517.0,3270,1,10746,-0.5,False
WDO,WDO$N,M1,2025-08-06 10:18:00,1754475480,5517.0,5517.0,5513.0,5516.0,6948,1,23905,0.0,False
WDO,WDO$N,M1,2025-08-06 10:19:00,1754475540,5516.5,5517.5,5515.5,5517.5,1870,1,5408,0.5,False
WDO,WDO$N,M1,2025-08-06 10:20:00,1754475600,5517.5,5518.5,5516.5,5518.0,1840,1,5319,0.0,False
WDO,WDO$N,M1,2025-08-06 10:21:00,1754475660,5518.5,5518.5,5517.0,5517.5,1329,1,4054,0.5,False
WDO,WDO$N,M1,2025-08-06 10:22:00,1754475720,5518.0,5518.5,5516.0,5516.0,1315,1,4082,0.5,False
WDO,WDO$N,M1,2025-08-06 10:23:00,1754475780,5516.5,5516.5,5514.0,5515.0,2506,1,7960,0.5,False
WDO,WDO$N,M1,2025-08-06 10:24:00,1754475840,5515.0,5515.5,5514.0,5514.0,1272,1,3191,0.0,False
WDO,WDO$N,M1,2025-08-06 10:25:00,1754475900,5514.0,5516.0,5514.0,5514.0,1784,1,7862,0.0,False
WDO,WDO$N,M1,2025-08-06 10:26:00,1754475960,5514.0,5517.0,5514.0,5516.5,1402,1,5799,0.0,False
WDO,WDO$N,M1,2025-08-06 10:27:00,1754476020,5516.5,5517.5,5515.5,5516.5,1068,1,4485,0.0,False
WDO,WDO$N,M1,2025-08-06 10:28:00,1754476080,5517.0,5517.5,5516.0,5516.5,675,1,2932,0.5,False
WDO,WDO$N,M1,2025-08-06 10:29:00,1754476140,5517.0,5517.0,5515.0,5516.0,1095,1,4206,0.5,False
WDO,WDO$N,M1,2025-08-06 10:30:00,1754476200,5516.5,5517.5,5513.0,5514.5,2415,1,8149,0.5,False
WDO,WDO$N,M1,2025-08-06 10:31:00,1754476260,5514.0,5514.5,5512.0,5513.5,2887,1,9262,-0.5,False
WDO,WDO$N,M1,2025-08-06 10:32:00,1754476320,5513.0,5517.0,5513.0,5516.5,3458,1,14369,-0.5,False
WDO,WDO$N,M1,2025-08-06 10:33:00,1754476380,5516.5,5517.5,5513.5,5514.0,2091,1,11064,0.0,False
