ticker,symbol,future,tframe,today,expiry,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-19 14:30:00,1734618600,6023.0,6023.0,6023.0,6023.0,1,1,30
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-20 10:30:00,1734690600,5964.0,5964.0,5964.0,5964.0,1,1,8
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-20 11:00:00,1734692400,5968.0,5968.0,5968.0,5968.0,2,1,20
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-20 14:00:00,1734703200,6105.0,6105.0,6105.0,6105.0,2,1,16
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-23 11:00:00,1734951600,6054.25,6054.25,6054.25,6054.25,1,1,20
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-23 12:00:00,1734955200,6038.5,6038.5,6031.0,6035.25,5,1,100
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-26 15:00:00,1735225200,6158.25,6163.25,6158.25,6163.25,2,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-27 15:00:00,1735311600,6018.5,6065.0,6018.5,6065.0,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-27 17:30:00,1735320600,6066.75,6066.75,6066.75,6066.75,1,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-30 16:00:00,1735574400,6036.25,6042.0,6036.25,6042.0,6,1,6
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-30 16:30:00,1735576200,6044.5,6047.0,6042.25,6047.0,4,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2024-12-30 17:30:00,1735579800,6037.5,6037.5,6027.75,6027.75,4,1,28
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 09:00:00,1735808400,6054.5,6055.0,6053.5,6053.75,23,1,42
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 09:30:00,1735810200,6054.0,6054.5,6046.25,6046.25,41,1,41
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 10:00:00,1735812000,6042.75,6042.75,6038.25,6038.25,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 10:30:00,1735813800,6039.25,6044.75,6039.25,6044.75,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 11:00:00,1735815600,6029.0,6030.5,6029.0,6030.5,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 11:30:00,1735817400,6002.75,6033.0,6002.75,6033.0,16,1,16
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 12:30:00,1735821000,6004.0,6015.0,6000.0,6015.0,12,1,12
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 13:00:00,1735822800,6008.5,6008.5,5987.75,5999.25,17,1,17
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 14:00:00,1735826400,5990.75,5990.75,5990.75,5990.75,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 15:00:00,1735830000,5957.0,5957.0,5947.0,5947.0,7,1,7
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 15:30:00,1735831800,5951.5,5951.5,5941.0,5943.0,4,1,7
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 16:00:00,1735833600,5947.0,5954.5,5947.0,5954.0,7,1,7
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 16:30:00,1735835400,5962.0,5962.0,5957.0,5957.0,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 17:00:00,1735837200,5952.0,5965.0,5952.0,5965.0,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-02 17:30:00,1735839000,5978.25,5978.25,5972.25,5972.25,2,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-06 17:30:00,1736184600,6077.0,6080.0,6077.0,6080.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-07 13:30:00,1736256600,6040.0,6040.0,6040.0,6040.0,1,1,29
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-07 17:30:00,1736271000,6006.5,6007.5,6004.75,6007.5,4,1,32
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 09:00:00,1736326800,5994.0,5994.0,5994.0,5994.0,1,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 11:30:00,1736335800,6007.0,6007.0,5997.25,5997.25,4,1,35
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 12:00:00,1736337600,5994.75,5994.75,5994.75,5994.75,1,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 14:00:00,1736344800,5998.0,5998.0,5998.0,5998.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 14:30:00,1736346600,5984.75,5984.75,5984.75,5984.75,2,1,10
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 15:00:00,1736348400,6002.75,6005.0,6002.75,6005.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 17:00:00,1736355600,6009.75,6011.0,6008.5,6009.25,4,1,14
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-08 17:30:00,1736357400,6017.0,6022.0,6017.0,6022.0,4,1,20
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 10:00:00,1736503200,6009.25,6009.25,6009.25,6009.25,1,1,20
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 10:30:00,1736505000,5960.0,5960.0,5949.75,5949.75,3,1,125
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 11:30:00,1736508600,5972.5,5974.75,5945.0,5945.0,4,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 12:00:00,1736510400,5942.0,5942.0,5915.0,5937.25,6,1,25
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 12:30:00,1736512200,5934.5,5941.0,5934.5,5935.0,9,1,9
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 14:30:00,1736519400,5932.25,5932.25,5932.25,5932.25,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 15:00:00,1736521200,5939.0,5953.5,5939.0,5953.5,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 15:30:00,1736523000,5958.0,5965.0,5958.0,5965.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 16:00:00,1736524800,5950.0,5950.0,5950.0,5950.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-10 16:30:00,1736526600,5935.0,5938.0,5935.0,5938.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-13 09:00:00,1736758800,5870.0,5870.0,5870.0,5870.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-13 14:30:00,1736778600,5913.5,5913.5,5913.5,5913.5,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-13 15:00:00,1736780400,5915.0,5915.0,5915.0,5915.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-14 10:00:00,1736848800,5935.0,5935.0,5935.0,5935.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-14 12:30:00,1736857800,5945.75,5945.75,5945.75,5945.75,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-14 13:30:00,1736861400,5931.5,5931.5,5931.5,5931.5,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-15 15:30:00,1736955000,6046.25,6046.5,6046.25,6046.5,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 11:00:00,1737111600,6085.5,6085.5,6083.0,6083.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 12:30:00,1737117000,6094.0,6098.0,6094.0,6098.0,4,1,8
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 13:00:00,1737118800,6100.0,6100.5,6099.5,6099.5,4,1,16
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 13:30:00,1737120600,6107.25,6107.25,6107.25,6107.25,2,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 15:00:00,1737126000,6109.5,6109.5,6109.5,6109.5,1,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 15:30:00,1737127800,6105.0,6105.0,6102.5,6102.5,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 16:30:00,1737131400,6100.25,6100.25,6100.25,6100.25,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-17 17:30:00,1737135000,6102.5,6102.5,6102.5,6102.5,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 09:30:00,1737365400,6088.0,6088.0,6088.0,6088.0,1,1,9
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 10:30:00,1737369000,6085.5,6085.5,6085.5,6085.5,3,1,60
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 11:30:00,1737372600,6126.0,6126.0,6126.0,6126.0,1,1,10
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 12:30:00,1737376200,6112.5,6113.75,6112.5,6113.75,2,1,56
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 13:30:00,1737379800,6119.75,6120.75,6119.0,6119.25,37,1,37
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 14:00:00,1737381600,6110.75,6110.75,6106.25,6106.5,8,1,26
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-20 15:30:00,1737387000,6115.25,6115.25,6115.25,6115.25,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 09:30:00,1737451800,6117.0,6117.0,6117.0,6117.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 10:00:00,1737453600,6116.0,6119.0,6116.0,6117.0,9,1,9
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 10:30:00,1737455400,6122.5,6123.0,6121.75,6122.25,5,1,8
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 11:30:00,1737459000,6124.5,6127.5,6120.0,6120.0,6,1,6
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 13:30:00,1737466200,6126.75,6126.75,6126.25,6126.25,2,1,10
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 14:00:00,1737468000,6132.0,6132.0,6132.0,6132.0,4,1,20
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 14:30:00,1737469800,6141.0,6141.0,6141.0,6141.0,1,1,9
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-21 15:00:00,1737471600,6143.0,6143.0,6143.0,6143.0,1,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 09:00:00,1737536400,6180.0,6180.0,6180.0,6180.0,2,1,15
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 10:00:00,1737540000,6185.0,6185.0,6185.0,6185.0,2,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 10:30:00,1737541800,6178.5,6179.0,6178.5,6179.0,3,1,22
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 11:30:00,1737545400,6181.0,6181.0,6181.0,6181.0,5,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 12:30:00,1737549000,6188.75,6188.75,6188.75,6188.75,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 13:30:00,1737552600,6191.0,6191.0,6191.0,6191.0,1,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-22 16:00:00,1737561600,6188.5,6188.75,6188.5,6188.75,2,1,40
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 10:00:00,1737626400,6175.0,6175.0,6174.0,6174.0,3,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 10:30:00,1737628200,6177.75,6177.75,6177.5,6177.5,2,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 11:30:00,1737631800,6178.5,6178.5,6178.25,6178.25,2,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 12:30:00,1737635400,6181.0,6186.5,6180.25,6186.5,20,1,89
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 13:00:00,1737637200,6190.75,6193.75,6189.0,6193.5,7,1,16
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 14:30:00,1737642600,6187.5,6193.5,6187.5,6193.5,6,1,33
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 16:00:00,1737648000,6193.25,6193.25,6193.25,6193.25,1,1,10
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 16:30:00,1737649800,6197.0,6197.0,6197.0,6197.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-23 17:30:00,1737653400,6213.25,6213.25,6213.25,6213.25,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 09:00:00,1737709200,6253.25,6256.5,6253.25,6256.5,2,1,6
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 10:30:00,1737714600,6204.5,6204.5,6204.5,6204.5,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 12:00:00,1737720000,6217.5,6217.5,6216.5,6216.5,2,1,15
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 13:00:00,1737723600,6213.75,6213.75,6213.75,6213.75,4,1,16
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 13:30:00,1737725400,6212.75,6212.75,6212.75,6212.75,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 14:00:00,1737727200,6212.25,6212.25,6212.25,6212.25,1,1,10
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 15:30:00,1737732600,6199.75,6199.75,6196.5,6196.5,4,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 16:00:00,1737734400,6189.5,6189.5,6189.25,6189.25,2,1,10
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 16:30:00,1737736200,6190.75,6191.25,6190.5,6191.25,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-24 17:00:00,1737738000,6190.0,6190.0,6189.5,6189.5,6,1,25
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-27 09:00:00,1737968400,6030.0,6053.5,6030.0,6053.5,8,1,45
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-27 10:30:00,1737973800,6065.0,6067.25,6065.0,6067.25,2,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-27 11:00:00,1737975600,6058.25,6058.25,6057.75,6057.75,3,1,9
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-27 13:00:00,1737982800,6083.0,6085.0,6083.0,6085.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-27 14:30:00,1737988200,6087.0,6088.0,6087.0,6088.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-27 15:00:00,1737990000,6072.5,6076.5,6072.5,6076.5,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-28 09:00:00,1738054800,6108.0,6108.0,6108.0,6108.0,1,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-28 10:00:00,1738058400,6121.0,6121.0,6121.0,6121.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-28 11:30:00,1738063800,6094.0,6094.0,6094.0,6094.0,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-28 12:30:00,1738067400,6133.75,6135.5,6130.75,6133.75,19,1,19
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-28 13:00:00,1738069200,6141.0,6141.0,6141.0,6141.0,1,1,30
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-28 15:30:00,1738078200,6150.0,6152.0,6150.0,6152.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-29 16:00:00,1738166400,6115.25,6115.25,6115.25,6115.25,1,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-29 16:30:00,1738168200,6132.0,6140.0,6132.0,6134.0,5,1,7
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-29 17:00:00,1738170000,6124.0,6145.0,6123.0,6145.0,9,1,9
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-29 17:30:00,1738171800,6143.0,6143.0,6129.5,6135.25,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 09:00:00,1738227600,6148.0,6148.0,6148.0,6148.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 11:30:00,1738236600,6166.0,6166.0,6158.0,6158.0,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 12:30:00,1738240200,6133.0,6133.0,6133.0,6133.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 13:00:00,1738242000,6135.0,6135.0,6135.0,6135.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 15:30:00,1738251000,6158.0,6162.0,6158.0,6162.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 16:00:00,1738252800,6159.0,6159.0,6159.0,6159.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-30 17:30:00,1738258200,6135.0,6159.5,6135.0,6159.5,4,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-31 10:30:00,1738319400,6189.0,6189.0,6189.0,6189.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-31 11:00:00,1738321200,6179.25,6181.25,6179.25,6181.25,4,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-31 11:30:00,1738323000,6183.5,6183.5,6183.5,6183.5,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-31 12:00:00,1738324800,6192.0,6192.0,6192.0,6192.0,1,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-31 13:00:00,1738328400,6206.0,6206.0,6206.0,6206.0,1,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-01-31 17:00:00,1738342800,6129.75,6129.75,6127.75,6127.75,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 09:00:00,1738573200,6036.25,6036.25,6036.25,6036.25,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 09:30:00,1738575000,6022.0,6022.0,6022.0,6022.0,1,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 10:00:00,1738576800,6040.0,6040.0,6040.0,6040.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 13:00:00,1738587600,6085.0,6088.0,6084.0,6084.0,5,1,5
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 13:30:00,1738589400,6089.0,6089.0,6080.0,6080.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 14:00:00,1738591200,6082.0,6082.0,6078.0,6082.0,3,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 14:30:00,1738593000,6076.0,6081.0,6071.0,6075.25,4,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 15:00:00,1738594800,6071.0,6072.0,6071.0,6072.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 15:30:00,1738596600,6086.0,6087.0,6086.0,6087.0,2,1,2
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 16:00:00,1738598400,6100.0,6106.0,6100.0,6106.0,2,1,8
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 17:00:00,1738602000,6099.75,6099.75,6099.75,6099.75,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-03 17:30:00,1738603800,6090.0,6090.0,6090.0,6090.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-04 09:00:00,1738659600,6080.5,6080.5,6080.5,6080.5,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-04 10:00:00,1738663200,6090.0,6090.0,6090.0,6090.0,1,1,4
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-04 12:00:00,1738670400,6114.0,6114.0,6114.0,6114.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-04 14:30:00,1738679400,6102.0,6102.0,6102.0,6102.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-04 15:00:00,1738681200,6115.0,6115.0,6115.0,6115.0,1,1,1
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-05 12:30:00,1738758600,6115.0,6115.0,6115.0,6115.0,1,1,3
WSP,WSPM25,M25,M30,2026-04-06,2025-06-20,2025-02-05 13:30:00,1738762200,6125.0,6130.0,6125.0,6130.0,2,1,2
