ticker,symbol,future,expiry,tframe,time,open,high,low,close,tick_volume,spread,real_volume
WSP,WSPM25,M25,2025-06-20,M15,1734618600.0,6023.0,6023.0,6023.0,6023.0,1.0,1.0,30.0
WSP,WSPM25,M25,2025-06-20,M15,1734690600.0,5964.0,5964.0,5964.0,5964.0,1.0,1.0,8.0
WSP,WSPM25,M25,2025-06-20,M15,1734693300.0,5968.0,5968.0,5968.0,5968.0,2.0,1.0,20.0
WSP,WSPM25,M25,2025-06-20,M15,1734704100.0,6105.0,6105.0,6105.0,6105.0,2.0,1.0,16.0
WSP,WSPM25,M25,2025-06-20,M15,1734952500.0,6054.25,6054.25,6054.25,6054.25,1.0,1.0,20.0
WSP,WSPM25,M25,2025-06-20,M15,1734955200.0,6038.5,6038.5,6031.0,6035.25,5.0,1.0,100.0
WSP,WSPM25,M25,2025-06-20,M15,1735225200.0,6158.25,6158.25,6158.25,6158.25,1.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735226100.0,6163.25,6163.25,6163.25,6163.25,1.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735311600.0,6018.5,6018.5,6018.5,6018.5,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735312500.0,6063.5,6065.0,6063.5,6065.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735320600.0,6066.75,6066.75,6066.75,6066.75,1.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1735575300.0,6036.25,6042.0,6036.25,6042.0,6.0,1.0,6.0
WSP,WSPM25,M25,2025-06-20,M15,1735576200.0,6044.5,6044.5,6042.25,6042.25,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735577100.0,6044.5,6047.0,6044.5,6047.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735580700.0,6037.5,6037.5,6027.75,6027.75,4.0,1.0,28.0
WSP,WSPM25,M25,2025-06-20,M15,1735809300.0,6054.5,6055.0,6053.5,6053.75,23.0,1.0,42.0
WSP,WSPM25,M25,2025-06-20,M15,1735810200.0,6054.0,6054.5,6050.0,6050.0,39.0,1.0,39.0
WSP,WSPM25,M25,2025-06-20,M15,1735811100.0,6046.5,6046.5,6046.25,6046.25,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735812000.0,6042.75,6042.75,6042.75,6042.75,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735812900.0,6038.25,6038.25,6038.25,6038.25,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735813800.0,6039.25,6044.75,6039.25,6044.75,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735815600.0,6029.0,6029.0,6029.0,6029.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735816500.0,6029.0,6030.5,6029.0,6030.5,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735817400.0,6002.75,6007.0,6002.75,6006.25,14.0,1.0,14.0
WSP,WSPM25,M25,2025-06-20,M15,1735818300.0,6026.0,6033.0,6026.0,6033.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735821000.0,6004.0,6005.0,6000.0,6002.0,10.0,1.0,10.0
WSP,WSPM25,M25,2025-06-20,M15,1735821900.0,6000.25,6015.0,6000.25,6015.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735822800.0,6008.5,6008.5,5987.75,5993.0,11.0,1.0,11.0
WSP,WSPM25,M25,2025-06-20,M15,1735823700.0,5996.25,5999.25,5995.0,5999.25,6.0,1.0,6.0
WSP,WSPM25,M25,2025-06-20,M15,1735827300.0,5990.75,5990.75,5990.75,5990.75,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735830000.0,5957.0,5957.0,5947.0,5947.0,7.0,1.0,7.0
WSP,WSPM25,M25,2025-06-20,M15,1735832700.0,5951.5,5951.5,5941.0,5943.0,4.0,1.0,7.0
WSP,WSPM25,M25,2025-06-20,M15,1735833600.0,5947.0,5954.5,5947.0,5954.0,7.0,1.0,7.0
WSP,WSPM25,M25,2025-06-20,M15,1735835400.0,5962.0,5962.0,5962.0,5962.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735836300.0,5958.5,5958.5,5957.0,5957.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1735837200.0,5952.0,5965.0,5952.0,5965.0,3.0,1.0,3.0
WSP,WSPM25,M25,2025-06-20,M15,1735839000.0,5978.25,5978.25,5978.25,5978.25,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1735839900.0,5972.25,5972.25,5972.25,5972.25,1.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736185500.0,6077.0,6080.0,6077.0,6080.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736257500.0,6040.0,6040.0,6040.0,6040.0,1.0,1.0,29.0
WSP,WSPM25,M25,2025-06-20,M15,1736271900.0,6006.5,6007.5,6004.75,6007.5,4.0,1.0,32.0
WSP,WSPM25,M25,2025-06-20,M15,1736327700.0,5994.0,5994.0,5994.0,5994.0,1.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1736335800.0,6007.0,6007.0,6007.0,6007.0,1.0,1.0,29.0
WSP,WSPM25,M25,2025-06-20,M15,1736336700.0,6002.25,6002.25,5997.25,5997.25,3.0,1.0,6.0
WSP,WSPM25,M25,2025-06-20,M15,1736337600.0,5994.75,5994.75,5994.75,5994.75,1.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1736344800.0,5998.0,5998.0,5998.0,5998.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736346600.0,5984.75,5984.75,5984.75,5984.75,2.0,1.0,10.0
WSP,WSPM25,M25,2025-06-20,M15,1736348400.0,6002.75,6005.0,6002.75,6005.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736355600.0,6009.75,6011.0,6008.5,6009.25,4.0,1.0,14.0
WSP,WSPM25,M25,2025-06-20,M15,1736358300.0,6017.0,6022.0,6017.0,6022.0,4.0,1.0,20.0
WSP,WSPM25,M25,2025-06-20,M15,1736503200.0,6009.25,6009.25,6009.25,6009.25,1.0,1.0,20.0
WSP,WSPM25,M25,2025-06-20,M15,1736505000.0,5960.0,5960.0,5949.75,5949.75,3.0,1.0,125.0
WSP,WSPM25,M25,2025-06-20,M15,1736508600.0,5972.5,5974.75,5968.5,5968.5,3.0,1.0,3.0
WSP,WSPM25,M25,2025-06-20,M15,1736509500.0,5945.0,5945.0,5945.0,5945.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736510400.0,5942.0,5942.0,5915.0,5915.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736511300.0,5925.0,5937.25,5925.0,5937.25,4.0,1.0,23.0
WSP,WSPM25,M25,2025-06-20,M15,1736512200.0,5934.5,5941.0,5934.5,5938.5,5.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1736513100.0,5940.0,5940.0,5935.0,5935.0,4.0,1.0,4.0
WSP,WSPM25,M25,2025-06-20,M15,1736520300.0,5932.25,5932.25,5932.25,5932.25,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736522100.0,5939.0,5953.5,5939.0,5953.5,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736523900.0,5958.0,5965.0,5958.0,5965.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736524800.0,5950.0,5950.0,5950.0,5950.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736527500.0,5935.0,5938.0,5935.0,5938.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1736758800.0,5870.0,5870.0,5870.0,5870.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736779500.0,5913.5,5913.5,5913.5,5913.5,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736780400.0,5915.0,5915.0,5915.0,5915.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736849700.0,5935.0,5935.0,5935.0,5935.0,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736857800.0,5945.75,5945.75,5945.75,5945.75,1.0,1.0,4.0
WSP,WSPM25,M25,2025-06-20,M15,1736861400.0,5931.5,5931.5,5931.5,5931.5,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1736955900.0,6046.25,6046.5,6046.25,6046.5,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1737111600.0,6085.5,6085.5,6083.0,6083.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1737117900.0,6094.0,6098.0,6094.0,6098.0,4.0,1.0,8.0
WSP,WSPM25,M25,2025-06-20,M15,1737118800.0,6100.0,6100.5,6099.5,6099.5,4.0,1.0,16.0
WSP,WSPM25,M25,2025-06-20,M15,1737120600.0,6107.25,6107.25,6107.25,6107.25,2.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1737126900.0,6109.5,6109.5,6109.5,6109.5,1.0,1.0,3.0
WSP,WSPM25,M25,2025-06-20,M15,1737128700.0,6105.0,6105.0,6102.5,6102.5,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1737131400.0,6100.25,6100.25,6100.25,6100.25,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1737135900.0,6102.5,6102.5,6102.5,6102.5,1.0,1.0,4.0
WSP,WSPM25,M25,2025-06-20,M15,1737365400.0,6088.0,6088.0,6088.0,6088.0,1.0,1.0,9.0
WSP,WSPM25,M25,2025-06-20,M15,1737369000.0,6085.5,6085.5,6085.5,6085.5,3.0,1.0,60.0
WSP,WSPM25,M25,2025-06-20,M15,1737373500.0,6126.0,6126.0,6126.0,6126.0,1.0,1.0,10.0
WSP,WSPM25,M25,2025-06-20,M15,1737377100.0,6112.5,6113.75,6112.5,6113.75,2.0,1.0,56.0
WSP,WSPM25,M25,2025-06-20,M15,1737379800.0,6119.75,6120.75,6119.0,6119.0,34.0,1.0,34.0
WSP,WSPM25,M25,2025-06-20,M15,1737380700.0,6119.5,6119.75,6119.25,6119.25,3.0,1.0,3.0
WSP,WSPM25,M25,2025-06-20,M15,1737382500.0,6110.75,6110.75,6106.25,6106.5,8.0,1.0,26.0
WSP,WSPM25,M25,2025-06-20,M15,1737387000.0,6115.25,6115.25,6115.25,6115.25,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1737452700.0,6117.0,6117.0,6117.0,6117.0,2.0,1.0,2.0
WSP,WSPM25,M25,2025-06-20,M15,1737453600.0,6116.0,6119.0,6116.0,6117.0,9.0,1.0,9.0
WSP,WSPM25,M25,2025-06-20,M15,1737456300.0,6122.5,6123.0,6121.75,6122.25,5.0,1.0,8.0
WSP,WSPM25,M25,2025-06-20,M15,1737459000.0,6124.5,6127.5,6120.0,6120.0,6.0,1.0,6.0
WSP,WSPM25,M25,2025-06-20,M15,1737466200.0,6126.75,6126.75,6126.75,6126.75,1.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1737467100.0,6126.25,6126.25,6126.25,6126.25,1.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1737468900.0,6132.0,6132.0,6132.0,6132.0,4.0,1.0,20.0
WSP,WSPM25,M25,2025-06-20,M15,1737470700.0,6141.0,6141.0,6141.0,6141.0,1.0,1.0,9.0
WSP,WSPM25,M25,2025-06-20,M15,1737471600.0,6143.0,6143.0,6143.0,6143.0,1.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1737536400.0,6180.0,6180.0,6180.0,6180.0,2.0,1.0,15.0
WSP,WSPM25,M25,2025-06-20,M15,1737540900.0,6185.0,6185.0,6185.0,6185.0,2.0,1.0,3.0
WSP,WSPM25,M25,2025-06-20,M15,1737541800.0,6178.5,6178.5,6178.5,6178.5,2.0,1.0,7.0
WSP,WSPM25,M25,2025-06-20,M15,1737542700.0,6179.0,6179.0,6179.0,6179.0,1.0,1.0,15.0
WSP,WSPM25,M25,2025-06-20,M15,1737546300.0,6181.0,6181.0,6181.0,6181.0,5.0,1.0,5.0
WSP,WSPM25,M25,2025-06-20,M15,1737549000.0,6188.75,6188.75,6188.75,6188.75,1.0,1.0,1.0
WSP,WSPM25,M25,2025-06-20,M15,1737552600.0,6191.0,6191.0,6191.0,6191.0,1.0,1.0,3.0
WSP,WSPM25,M25,2025-06-20,M15,1737561600.0,6188.5,6188.75,6188.5,6188.75,2.0,1.0,40.0
WSP,WSPM25,M25,2025-06-20,M15,1737626400.0,6175.0,6175.0,6174.0,6174.0,3.0,1.0,5.0
