ticker,symbol,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume,gap,roll
WSP,WSP$N,M12,2021-05-10 09:00:00,1620637200,4232.25,4237.0,4232.25,4237.0,17,1,62,,False
WSP,WSP$N,M12,2021-05-10 09:12:00,1620637920,4237.0,4238.75,4235.5,4236.0,18,1,189,0.0,False
WSP,WSP$N,M12,2021-05-10 09:24:00,1620638640,4235.0,4236.75,4235.0,4235.25,5,1,6,-1.0,False
WSP,WSP$N,M12,2021-05-10 09:36:00,1620639360,4236.0,4237.0,4234.5,4235.0,8,1,27,0.75,False
WSP,WSP$N,M12,2021-05-10 10:00:00,1620640800,4234.0,4236.0,4233.0,4234.0,14,1,128,-1.0,False
WSP,WSP$N,M12,2021-05-10 10:12:00,1620641520,4233.0,4233.25,4232.0,4233.0,13,1,52,-1.0,False
WSP,WSP$N,M12,2021-05-10 10:24:00,1620642240,4234.75,4234.75,4226.5,4226.5,61,1,107,1.75,False
WSP,WSP$N,M12,2021-05-10 10:36:00,1620642960,4226.75,4228.5,4225.25,4226.5,28,1,153,0.25,False
WSP,WSP$N,M12,2021-05-10 10:48:00,1620643680,4228.5,4231.5,4227.0,4228.5,15,1,185,2.0,False
WSP,WSP$N,M12,2021-05-10 11:00:00,1620644400,4229.0,4231.5,4226.25,4231.25,26,1,40,0.5,False
WSP,WSP$N,M12,2021-05-10 11:12:00,1620645120,4232.25,4232.25,4228.5,4228.5,33,1,226,1.0,False
WSP,WSP$N,M12,2021-05-10 11:24:00,1620645840,4228.25,4228.75,4222.75,4222.75,30,1,115,-0.25,False
WSP,WSP$N,M12,2021-05-10 11:36:00,1620646560,4224.0,4226.25,4219.75,4219.75,29,1,68,1.25,False
WSP,WSP$N,M12,2021-05-10 11:48:00,1620647280,4219.5,4223.5,4219.5,4223.5,21,1,25,-0.25,False
WSP,WSP$N,M12,2021-05-10 12:00:00,1620648000,4224.75,4227.0,4224.75,4226.75,12,1,66,1.25,False
WSP,WSP$N,M12,2021-05-10 12:12:00,1620648720,4225.25,4232.0,4224.5,4231.5,15,1,38,-1.5,False
WSP,WSP$N,M12,2021-05-10 12:24:00,1620649440,4231.0,4231.0,4230.0,4230.0,5,1,33,-0.5,False
WSP,WSP$N,M12,2021-05-10 12:36:00,1620650160,4229.25,4230.0,4228.5,4230.0,12,1,28,-0.75,False
WSP,WSP$N,M12,2021-05-10 12:48:00,1620650880,4231.5,4233.5,4231.5,4232.25,6,1,7,1.5,False
WSP,WSP$N,M12,2021-05-10 13:00:00,1620651600,4232.0,4232.5,4230.75,4231.0,7,1,7,-0.25,False
WSP,WSP$N,M12,2021-05-10 13:12:00,1620652320,4232.25,4232.25,4232.25,4232.25,1,1,2,1.25,False
WSP,WSP$N,M12,2021-05-10 13:24:00,1620653040,4233.75,4234.5,4228.5,4230.0,8,1,35,1.5,False
WSP,WSP$N,M12,2021-05-10 13:36:00,1620653760,4228.5,4228.5,4227.5,4227.5,4,1,8,-1.5,False
WSP,WSP$N,M12,2021-05-10 13:48:00,1620654480,4228.5,4228.5,4226.5,4226.5,9,1,76,1.0,False
WSP,WSP$N,M12,2021-05-10 14:00:00,1620655200,4225.25,4225.75,4225.0,4225.5,6,1,58,-1.25,False
WSP,WSP$N,M12,2021-05-10 14:12:00,1620655920,4227.5,4227.5,4225.0,4225.0,3,1,5,2.0,False
WSP,WSP$N,M12,2021-05-10 14:24:00,1620656640,4224.5,4224.5,4224.5,4224.5,1,1,1,-0.5,False
WSP,WSP$N,M12,2021-05-10 14:36:00,1620657360,4223.5,4223.5,4222.25,4222.25,5,1,10,-1.0,False
WSP,WSP$N,M12,2021-05-10 14:48:00,1620658080,4224.0,4225.25,4222.5,4222.5,9,1,13,1.75,False
WSP,WSP$N,M12,2021-05-10 15:00:00,1620658800,4222.0,4222.5,4219.0,4219.75,32,1,112,-0.5,False
WSP,WSP$N,M12,2021-05-10 15:12:00,1620659520,4219.0,4219.0,4205.0,4207.25,105,1,651,-0.75,False
WSP,WSP$N,M12,2021-05-10 15:24:00,1620660240,4207.25,4209.75,4202.0,4202.0,45,1,182,0.0,False
WSP,WSP$N,M12,2021-05-10 15:36:00,1620660960,4204.25,4205.75,4200.0,4201.5,48,1,296,2.25,False
WSP,WSP$N,M12,2021-05-10 15:48:00,1620661680,4200.0,4200.75,4196.0,4200.5,48,1,106,-1.5,False
WSP,WSP$N,M12,2021-05-10 16:00:00,1620662400,4200.5,4203.5,4198.0,4203.25,29,1,210,0.0,False
WSP,WSP$N,M12,2021-05-10 16:12:00,1620663120,4203.75,4205.25,4198.0,4201.0,30,1,94,0.5,False
